id	contentType	sourceRef	partNo	chapterNo	sectionNo	topicNo	parenNo	bracketNo	itemNo	title	answer	level	examYears	requiredKeywords	optionalKeywords	tags	isActive	checkStatus
p04-c04-008	STANDARD	감사기준서 240-11	4	4	1	1	4		2	부정위험요소	부정을 행할 동기나 압력을 나타내는 사건이나 상황\n부정을 행할 수 있는 기회를 나타내는 사건이나 상황	4		동기,압력,기회,사건	상황	4편;4장;부정위험요소	TRUE	CONFIRMED
p04-c04-009	STANDARD	감사기준서 240-A10	4	4	1	2	1		1	부정에 대한 토의의 효과	재무제표가 어떻게 그리고 어느 부분에서 부정으로 인하여 중요하게 왜곡표시되기 쉬운지에 대하여 업무팀 중 경험이 많은 사람들의 통찰을 공유할 기회를 제공한다.\n감사인이 그러한 위험성에 대한 적합한 대응을 고려할 수 있게 하고, 업무팀원 중 누구에게 어떤 감사절차를 맡길 것인지 결정할 수 있게 한다.\n감사인이 감사절차의 수행 결과를 업무팀원과 어떻게 공유하고, 주목하게 된 부정혐의를 어떻게 다룰 것인지 결정할 수 있게 한다.	3		업무팀 토의,통찰 공유,적합한 대응,감사절차 배정	결과 공유	4편;4장;부정에	TRUE	CONFIRMED
p04-c04-010	STANDARD	감사기준서 240-17,18	4	4	1	2	2	1	1	질문할 사항과 그 대상자	일반사항은 경영진에게 질문한다: 재무제표가 부정으로 인하여 중요하게 왜곡표시될 위험에 대한 경영진의 평가, 경영진이 부정위험을 식별하고 대응하는 절차, 관련 커뮤니케이션, 기업의 영업실무와 윤리적 행동에 대한 경영진의 견해와 커뮤니케이션\n구체적인 사항은 경영진과 내부 관련자에게 질문한다: 실제 발생하였거나 의심되는 부정 또는 혐의 중인 부정을 알고 있는지 여부	3		경영진 질문,부정위험 평가,대응절차,커뮤니케이션	내부 관련자,의심되는 부정	4편;4장;질문할	TRUE	CONFIRMED
p04-c04-011	STANDARD	감사기준서 240-18,19	4	4	1	2	2	1	2	지배기구와 내부감사기능에게 부정에 대해서 질문하여야 하는 이유	지배기구: 실제 발생하였거나 의심되는 부정 또는 혐의중인 부정을 지배기구가 알고 있는지 여부를 결정하고, 경영진에 대한 질문의 답변내용을 확인한다.\n내부감사기능: 실제 발생하였거나 의심되는 부정 또는 혐의중인 부정을 내부감사부서가 알고 있는지 여부를 결정하고, 부정위험에 관한 이들의 견해를 파악한다.	4		지배기구,내부감사기능,부정 인지 여부,답변 확인	견해 파악	4편;4장;지배기구와	TRUE	CONFIRMED
p04-c04-012	STANDARD	감사기준서 240-29	4	4	1	2	4	1	1	부정행위에 대한 재무제표 수준의 전반적인 대응절차	유의적 업무수행 책임을 부여할 개별 구성원의 지식·기술 및 능력과 해당 감사업무에 있어서 부정으로 인한 중요왜곡표시위험에 대한 감사인의 평가결과를 고려하여 업무를 배정하고 감독한다.\n감사절차의 성격·시기 및 범위를 선택할 때 예측불가능성 요소를 포함시킨다.\n특히 주관적인 측정과 복잡한 거래와 관련된 경우, 회계정책의 선택과 적용이 경영진의 이익조정 노력에 따른 부정한 재무보고의 징후인지 여부를 평가한다.	3		업무배정,감독,예측불가능성,회계정책	이익조정,부정한 재무보고	4편;4장;부정행위에	TRUE	CONFIRMED
p04-c04-013	STANDARD	감사기준서 240-A38	4	4	1	2	4	2	1	부정으로 인한 중요왜곡표시위험에 대한 경영진주장 수준의 대응절차	성격: 보다 신뢰할 수 있거나 관련성이 있는 감사증거를 입수하고, 추가적인 확인적 정보를 입수하기 위하여 변경한다.\n시기: 보고기간말 또는 보고기간말에 근접한 때에 실증절차를 수행하거나 불시에 또는 예측불가능한 시기에 감사절차를 수행한다.\n범위: 표본규모를 확대하고, 보다 세부적인 수준에서 분석적절차를 수행한다.	2		성격,시기,범위,신뢰성,관련성,확인적 정보	예측불가능성,표본규모	4편;4장;부정으로	TRUE	CONFIRMED
p04-c04-014	STANDARD	감사기준서 240-33	4	4	1	2	4	3	1	경영진의 통제무력화 위험에 대한 대응절차	총계정원장에 기록된 분개와 재무제표 작성시 이루어진 조정사항의 적절성을 테스트한다.\n회계추정치에 편의가 있는지 검토하고, 편의가 부정으로 인한 중요왜곡표시위험을 나타내는 것인지 평가한다.\n정상적인 사업과정을 벗어나는 거래 또는 기업과 환경에 대한 이해와 감사증거에 비추어 비경상적으로 보이는 유의적 거래의 사업상 논거가 부족한지 여부를 평가한다.	1		통제무력화,분개,조정사항,회계추정치 편의,유의적 거래	사업상 논거	4편;4장;경영진의	TRUE	CONFIRMED
p04-c04-015	STANDARD	감사기준서 240-37	4	4	1	2	5		1	중요성과 관계없이 상위경영진이 연루된 부정을 식별한 경우 수행절차	부정으로 인한 중요왜곡표시위험의 평가 및 그러한 평가에 대응하였던 감사절차의 성격·시기 및 범위에 미치는 영향을 재평가한다.\n이전에 입수한 증거의 신뢰성을 재고려할 때, 상황이나 조건들이 종업원, 경영진 또는 제3자가 관련된 공모의 가능성을 나타내는지를 고려한다.	1		상위경영진,부정,재평가,감사절차,증거 신뢰성	공모 가능성	4편;4장;중요성과	TRUE	CONFIRMED
p04-c04-016	STANDARD	감사기준서 240-41~44	4	4	1	2	6		1	부정이나 부정위험을 식별한 경우 커뮤니케이션의 대상과 내용	경영진: 감사인이 부정을 식별하거나 부정이 존재할 가능성을 나타내는 정보를 입수한 경우 적합한 수준의 경영진에게 적시에 커뮤니케이션한다.\n지배기구: 경영진, 통제에 유의적 역할을 수행하는 종업원, 부정이 재무제표에 중요한 왜곡표시를 초래하는 경우의 기타관련자가 연루되거나 관련된 부정을 식별·의심하는 경우 적시에 커뮤니케이션한다.\n외부의 적절한 기관: 법규위반을 식별·의심하고 있는 경우에는 외부의 적절한 기관에 보고할 필요가 있는지를 결정한다.	3		부정위험,경영진,지배기구,외부기관	적시 커뮤니케이션,부정 식별	4편;4장;부정이나	TRUE	CONFIRMED
p04-c04-017	LAW	회계감사기준; 외부감사법	4	4	1	2	6		2	회계감사기준과 외부감사법상 경영진의 부정에 대한 보고책임	회계감사기준: 부정 또는 의심중인 부정에 대해 보고책임이 있는지를 결정한다.\n외부감사법: 부정의심중인 부정은 제외하고 부정에 대해 보고책임이 있다.	3		회계감사기준,외부감사법,보고책임,부정	의심중인 부정	4편;4장;회계감사기준과	TRUE	CONFIRMED
p04-c04-018	LAW	외부감사법 제22조	4	4	1	2	6		3	외부감사법 제22조 부정행위 등의 보고	감사인은 직무를 수행할 때 이사의 직무수행에 관하여 부정행위 또는 법령이나 정관에 위반되는 중대한 사실을 발견하면 감사 또는 감사위원회에 통보하고 주주총회 또는 사원총회에 보고하여야 한다.\n감사인은 회계처리기준을 위반한 사실을 발견하면 감사 또는 감사위원회에 통보하여야 하며, 감사 또는 감사위원회는 필요시 회사의 비용으로 외부전문가를 선임하여 위반사실을 조사하도록 하고 대표자에게 시정 등을 요구하여야 한다.\n감사 또는 감사위원회는 조사결과와 회사의 시정조치 결과 등을 즉시 증권선물위원회와 감사인에게 제출하여야 한다.	3		외부감사법 제22조,부정행위,법령 위반,정관 위반,통보	증권선물위원회	4편;4장;외부감사법	TRUE	NEEDS_CHECK
p04-c04-019	STANDARD	감사기준서 240-40	4	4	1	2	7		1	부정과 관련하여 경영진으로부터 수령하여야 할 서면진술	부정의 예방과 발견을 위한 내부통제의 설계·실행 및 유지할 책임이 이들에게 있다는 사실을 인정한다.\n부정에 의한 재무제표가 중요하게 왜곡표시될 위험에 대한 경영진의 평가결과를 감사인에게 공개하였다는 진술을 수령한다.\n경영진, 내부통제에 유의적인 역할을 수행하는 종업원, 재무제표에 중요한 영향을 미칠 수 있는 기타 관련자의 부정 또는 의심되는 부정에 대해 이들이 알고 있는 바를 감사인에게 공개하였다는 진술을 수령한다.\n기업의 재무제표에 영향을 미치는 부정 또는 의심되는 부정에 대한 주장들로서 이들이 종업원, 과거의 종업원, 분석가, 규제기관 등으로부터 알고 있는 사항을 모두 공개하였다는 진술을 수령한다.	3		서면진술,내부통제 책임,부정위험 평가결과,부정 공개	주장 공개	4편;4장;부정과	TRUE	CONFIRMED
p04-c04-020	STANDARD	감사기준서 240-A54	4	4	1	2	8		1	부정으로 인하여 감사업무를 계속할 수 없는 상황	부정으로 인한 중요왜곡표시위험에 대한 감사인의 검토와 테스트 결과가 중요하고도 전반적인 부정에 대하여 유의적인 위험을 나타내고 있음\n부정이 비록 재무제표에 중요하지 않지만 해당 상황에 필요하다고 생각하는 적절한 절차를 기업이 취하지 않음\n감사인이 경영진 또는 지배기구의 적격성과 성실성을 매우 우려함	4		전반적인 부정,유의적인 위험,적절한 절차,적격성	성실성	4편;4장;부정으로	TRUE	CONFIRMED
p04-c04-021	STANDARD	감사기준서 240-38	4	4	1	2	8		2	부정으로 인하여 감사업무를 계속할 수 없다고 판단한 경우 수행절차	해당 상황에 맞는 전문가로서의 책임과 법률적 책임을 결정한다.\n관련 법규상 감사업무의 해지가 가능한 경우 해당감사업무를 해지하는 것이 적절한지 여부를 고려한다.\n감사를 해지하는 경우에는 감사업무를 해지한다는 사실과 그 이유에 대해 적합한 수준의 경영진 및 지배기구와 토의하고, 감사인을 선임한 당사자 또는 규제기관에 감사업무해지와 그 이유를 보고할 요구사항이 있는지 결정한다.	3		전문가 책임,법률적 책임,감사업무 해지,경영진	지배기구,보고	4편;4장;부정으로	TRUE	CONFIRMED
p04-c04-022	STANDARD	감사기준서 540-13	4	4	2	2	1		1	기업과 기업환경 및 해당 재무보고체계와 관련하여 이해할 사항	재무제표에 인식되거나 공시되는 회계추정치를 유발하거나 회계추정치의 수정이 유발되는 기업의 거래와 기타 사건 및 상황\n회계추정치와 관련된 해당 재무보고체계의 요구사항과 이들의 기업과 기업환경의 성격과 상황의 관점에서 적용되는 방법\n기업의 회계추정치에 대한 규제 요인\n위 사항에 대한 이해를 바탕으로 기업의 재무제표에 포함될 것으로 기대하는 회계추정치와 관련 공시의 성격	3		기업환경,재무보고체계,회계추정치,거래와 사건	규제 요인,공시 성격	4편;4장;기업과	TRUE	CONFIRMED
p04-c04-023	STANDARD	감사기준서 540-13	4	4	2	2	1		2	내부통제시스템과 관련하여 이해할 사항	회계추정치에 관한 경영진의 재무보고절차에 대한 기업의 감독과 관리의 성격과 범위\n경영진이 전문가의 활용 필요성을 식별하고 적용하는 방법\n기업의 위험평가절차가 회계추정치와 관련된 위험을 식별하고 대응하는 방법\n회계추정치 관련 정보시스템 및 경영진이 추정불확실성에 대응하는 방법\n해당 회계추정치 도출을 위한 경영진의 절차에 대한 통제활동 구성요소 내의 식별된 통제\n경영진이 이전 회계추정치의 결과를 검토하고 검토결과에 대응하는 방법	4		내부통제시스템,감독 관리,전문가,위험평가절차	정보시스템,통제활동,이전 결과	4편;4장;내부통제시스템과	TRUE	CONFIRMED
p04-c04-024	STANDARD	감사기준서 540-A55	4	4	2	2	2		1	과거 회계추정치와 당기결과의 비교를 통해서 얻을 수 있는 정보	경영진의 과거 추정절차의 효과성에 관한 정보\n재무제표의 공시가 요구될 수 있는 변경의 원인과 같은 사항에 대한 감사증거\n회계추정치와 관련된 복잡성과 추정불확실성에 대한 정보\n회계추정치의 경영진 편의 가능성이나 경영진 편의의 가능성을 나타내는 징후에 대한 정보	2		과거 추정절차,변경 원인,복잡성,추정불확실성	경영진 편의	4편;4장;과거	TRUE	CONFIRMED
p04-c04-025	STANDARD	감사기준서 540-16	4	4	2	2	3		1	중요왜곡표시위험을 식별하고 고유위험을 평가할 때 고려사항	회계추정치에 추정불확실성이 있는 정도\n다음 사항이 복잡성과 주관성 또는 기타 고유위험요소에 영향을 받는 정도: 회계추정치를 도출할 때 방법·가정·데이터의 선택과 적용, 재무제표에 포함될 경영진의 점추정치와 관련 공시의 선택	3		추정불확실성,복잡성,주관성,고유위험요소,방법	가정,데이터,점추정치	4편;4장;중요왜곡표시위험을	TRUE	CONFIRMED
p04-c04-026	STANDARD	감사기준서 540-18	4	4	2	2	4		1	회계추정치와 관련된 감사인의 추가감사절차	감사보고서일까지 발생한 사건으로부터 감사증거를 입수한다.\n경영진의 회계추정치 도출방법에 대한 테스트를 수행한다.\n감사인의 점추정치 또는 범위추정치를 도출한다.	2		사건,경영진 방법 테스트,점추정치,범위추정치		4편;4장;회계추정치와	TRUE	CONFIRMED
